"score"	"consensus.cluster"	"tpm"	"annotation"	"genes"	"coordinates"
"7829"	6.32837484518242	8016	5.69904012636945	"unknown"	""	"chrX:555609:-"
"7830"	1.02816821037555	7592	1.02816821037555	"unknown"	"YJR064W"	"chrX:556993:+"
"7831"	1.90202679292797	7593	1.0483993562828	"unknown"	""	"chrX:558486:+"
"7832"	7.90919054364285	7594	3.63552494559502	"unknown"	"YJR066W"	"chrX:558661-558681:+"
"7833"	841.275312261938	8017	837.264368460956	"unknown"	"YJR065C"	"chrX:558738-558816:-"
"7834"	56.8354855851964	7595	53.1884868127707	"unknown"	"YJR066W"	"chrX:558959-558990:+"
"7835"	2.53976906046601	7278	1.28521026296944	"unknown"	""	"chrX:56231:+"
"7836"	71.1265291654791	7730	71.1265291654791	"unknown"	"YJL207C"	"chrX:56410-56431:-"
"7837"	6.80132681406836	7596	5.1202695115596	"unknown"	"YJR068W"	"chrX:566880:+"
"7838"	21.3355042721498	7597	20.4719537148678	"unknown"	"YJR068W"	"chrX:566939-566940:+"
"7839"	596.201106539117	8018	593.032695293095	"unknown"	"YJR067C"	"chrX:567033-567097:-"
"7840"	599.372946726767	7598	593.606359534794	"unknown"	"YJR068W"	"chrX:567154-567234:+"
"7841"	257.384833421807	8019	255.726229188747	"unknown"	"YJR069C"	"chrX:569001-569043:-"
"7842"	12.238852580403	7599	11.7247684752152	"unknown"	""	"chrX:571677:+"
"7843"	265.796769251971	8020	263.673162846585	"unknown"	"YJR072C"	"chrX:571727-571775:-"
"7844"	9.14239318439935	7600	6.75251599652072	"unknown"	"YJR074W"	"chrX:572317-572336:+"
"7845"	4.61447829230726	8021	2.97046484280125	"unknown"	"YJR073C"	"chrX:572343:-"
"7846"	4499.3060787117	8022	4495.20892055938	"unknown"	"YJR073C"	"chrX:572518-572628:-"
"7847"	1039.09191842241	7601	1038.15350652903	"unknown"	"YJR074W"	"chrX:572749-572788:+"
"7848"	2.95329745997697	8023	1.31180400598707	"unknown"	"YJR073C"	"chrX:572770:-"
"7849"	113.053262310843	7602	104.217130154947	"unknown"	"YJR074W"	"chrX:572854-572977:+"
"7850"	3.10949950365723	7603	1.74733226047133	"unknown"	"YJR074W"	"chrX:573085:+"
"7851"	175.89960203824	7604	172.523257645537	"unknown"	"YJR075W"	"chrX:573513-573553:+"
"7852"	6.30533824265347	8024	5.78017850623709	"unknown"	"YJR076C"	"chrX:575096:-"
"7853"	203.588524673128	8025	203.588524673128	"unknown"	"YJR076C"	"chrX:576222-576276:-"
"7854"	6.74271519662477	8026	4.38486328631919	"unknown"	"YJR076C"	"chrX:576518:-"
"7855"	2.53642825146388	7605	2.07656756665835	"unknown"	""	"chrX:577621:+"
"7856"	8.36060236228971	7606	5.56111651464738	"unknown"	""	"chrX:577703:+"
"7857"	2840.71438295917	8027	2838.87513983786	"unknown"	"YJR077C"	"chrX:577787-577851:-"
"7858"	52.2709785938308	8028	50.2414681050305	"unknown"	""	"chrX:578218-578260:-"
"7859"	67.9119379784969	7607	61.1176872079672	"unknown"	"YJR078W"	"chrX:578405-578494:+"
"7860"	7.37173716324205	8029	4.56988726525738	"unknown"	""	"chrX:578866-578884:-"
"7861"	3.23637153874505	7608	1.02221186885658	"unknown"	"YJR078W"	"chrX:578910:+"
"7862"	157.875949381851	7609	143.742498198863	"unknown"	"YJR078W"	"chrX:579012-579149:+"
"7863"	9.02187892222945	7610	6.56334586594359	"unknown"	"YJR078W"	"chrX:579408-579420:+"
"7864"	3.12068383202015	7611	2.20826170068616	"unknown"	"YJR078W"	"chrX:579483:+"
"7865"	278.424490838832	8030	274.240110840248	"unknown"	"YJR080C"	"chrX:581199-581293:-"
"7866"	2.27657023188088	7612	1.04944320478966	"unknown"	""	"chrX:581695:+"
"7867"	6.83705389651211	8031	3.62518247933207	"unknown"	"YJR082C"	"chrX:581780:-"
"7868"	601.664369700348	8032	596.903519492614	"unknown"	"YJR082C"	"chrX:581921-582019:-"
"7869"	4.0473441015808	8033	1.22313258232993	"unknown"	"YJR083C"	"chrX:582811:-"
"7870"	341.16581675991	8034	341.16581675991	"unknown"	"YJR083C"	"chrX:583139-583182:-"
"7871"	187.980112251019	7613	186.520720866223	"unknown"	"YJR084W"	"chrX:583286-583321:+"
"7872"	21.8968013671389	7614	19.3287552647514	"unknown"	""	"chrX:584833-584908:+"
"7873"	22.1151768714651	7615	22.1151768714651	"unknown"	""	"chrX:584992:+"
"7874"	1638.83218107669	8035	1638.8321810767	"unknown"	"YJR085C"	"chrX:585046-585116:-"
"7875"	17.2380899332271	7616	16.3644238029914	"unknown"	"YJR086W"	"chrX:585632-585639:+"
"7876"	1.41926910488069	7617	1.28521026296944	"unknown"	""	"chrX:586790:+"
"7877"	305.668566914059	8036	305.668566914059	"unknown"	"YJR088C"	"chrX:586993-587021:-"
"7878"	24.695749302076	7618	20.599333191971	"unknown"	"YJR089W"	"chrX:587171-587226:+"
"7879"	28.6711531866769	7731	21.5095855688729	"unknown"	"YJL206C"	"chrX:58882-58933:-"
"7880"	68.9897986612201	7619	68.9897986612201	"unknown"	"YJR089W"	"chrX:589136:+"
"7881"	26.7336409330887	7732	22.5830496908638	"unknown"	"YJL206C"	"chrX:58991-59059:-"
"7882"	10.8487709084423	7733	9.46102067301884	"unknown"	"YJL206C;YJL205C"	"chrX:59233:-"
"7883"	86.9282493820984	8037	82.9397501410055	"unknown"	"YJR090C"	"chrX:594164-594226:-"
"7884"	54.9172940130312	7734	52.2201243213118	"unknown"	"YJL205C"	"chrX:59417-59468:-"
"7885"	1.20290143642269	7620	1.02816821037555	"unknown"	""	"chrX:594418:+"
"7886"	245.542273530075	8038	241.594040061523	"unknown"	"YJR091C"	"chrX:597922-598004:-"
"7887"	26.6948068846196	7621	22.0897205865447	"unknown"	"YJR092W"	"chrX:598231-598319:+"
"7888"	3.13846239716147	8039	1.24937006193582	"unknown"	""	"chrX:599216:-"
"7889"	339.057312136789	8040	333.48670670644	"unknown"	"YJR093C"	"chrX:603803-603891:-"
"7890"	661.713815068434	8041	628.158116761601	"unknown"	"YJR093C;YJR094C"	"chrX:604146-604845:-"
"7891"	327.456573508633	8042	318.439598779616	"unknown"	"YJR094C"	"chrX:604929-605257:-"
"7892"	2.62968391549309	7622	1.31180400598707	"unknown"	""	"chrX:605142:+"
"7893"	8.39782218134754	7623	6.96470462428183	"unknown"	""	"chrX:607457:+"
"7894"	7.03179221357714	7624	6.70332451334834	"unknown"	""	"chrX:607515-607516:+"
"7895"	4.40157035736531	8043	3.05381955441014	"unknown"	""	"chrX:607527:-"
"7896"	12.2205539974411	7625	9.30439802796863	"unknown"	"YJR094W-A"	"chrX:607880-607907:+"
"7897"	479.072022032302	7626	478.008850672702	"unknown"	"YJR094W-A"	"chrX:608180-608192:+"
"7898"	26.2360132435712	8044	21.7108075489144	"unknown"	""	"chrX:608303-608375:-"
"7899"	12.7477231973908	8045	11.3751310409759	"unknown"	""	"chrX:608515-608526:-"
"7900"	1932.47558730239	7627	1926.70655794565	"unknown"	"YJR095W"	"chrX:609183-609349:+"
"7901"	6.39967237160669	8046	4.95477829951376	"unknown"	""	"chrX:609429:-"
"7902"	40.34607309235	8047	38.2344663609811	"unknown"	""	"chrX:609496-609504:-"
"7903"	3.58099306684058	8048	2.73845422748951	"unknown"	""	"chrX:609588:-"
"7904"	7.14988250747676	7628	4.63923464099393	"unknown"	"YJR095W"	"chrX:609832-609867:+"
"7905"	1.69792871386003	8049	1.22313258232993	"unknown"	""	"chrX:610200:-"
"7906"	2.33091066419095	7629	1.22313258232993	"unknown"	"YJR096W"	"chrX:610402:+"
"7907"	471.392389398567	7630	464.620841178155	"unknown"	"YJR096W"	"chrX:610647-610836:+"
"7908"	1.58147117600787	8050	1.22313258232993	"unknown"	""	"chrX:610941:-"
"7909"	32.0459902096757	7631	26.1970059637751	"unknown"	"YJR097W"	"chrX:611902-611944:+"
"7910"	101.342229532909	8051	94.3043103617872	"unknown"	"YJR098C"	"chrX:614775-614846:-"
"7911"	551.259503855608	7632	541.012317388197	"unknown"	"YJR099W"	"chrX:614997-615095:+"
"7912"	1.02816821037555	7633	1.02816821037555	"unknown"	"YJR099W"	"chrX:615298:+"
"7913"	26.5051474463741	7634	26.5051474463741	"unknown"	"YJR099W"	"chrX:615476:+"
"7914"	4.55333254839106	7635	2.12191394007962	"unknown"	""	"chrX:616741:+"
"7915"	468.41504360802	8052	461.516118163701	"unknown"	"YJR100C"	"chrX:616923-617031:-"
"7916"	75.2625271112312	7636	69.8927594557329	"unknown"	"YJR101W"	"chrX:617737-617803:+"
"7917"	21.1556365676764	8053	21.1556365676763	"unknown"	"YJR102C"	"chrX:619016:-"
"7918"	362.551189104691	8054	355.694290476056	"unknown"	"YJR102C"	"chrX:619405-619523:-"
"7919"	6.83108665507803	8055	2.36020336226987	"unknown"	"YJR102C"	"chrX:619635-619653:-"
"7920"	335.560899585049	7637	328.711739867457	"unknown"	"YJR103W"	"chrX:620157-620392:+"
"7921"	60.7931023663319	8056	55.336994967432	"unknown"	""	"chrX:620373-620469:-"
"7922"	44.8122842921068	7735	35.1172348001533	"unknown"	"YJL204C"	"chrX:62110-62174:-"
"7923"	11.0497197557875	7638	7.30546747834423	"unknown"	"YJR103W"	"chrX:621424-621502:+"
"7924"	67.6058885191174	7639	64.8289354291496	"unknown"	"YJR103W"	"chrX:621633-621700:+"
"7925"	10.4853676273037	7640	6.2138476607999	"unknown"	""	"chrX:622191-622227:+"
"7926"	220.540905223137	7641	212.080177771616	"unknown"	""	"chrX:622290-622506:+"
"7927"	372.477831576752	7279	372.477831576752	"unknown"	"YJL203W"	"chrX:62246-62289:+"
"7928"	9968.70195683489	8057	9964.01516993978	"unknown"	"YJR104C"	"chrX:622550-622673:-"
"7929"	32.3307319446843	7642	29.2108054912428	"unknown"	""	"chrX:622569-622587:+"
"7930"	33.5740388951537	7643	30.8935624724989	"unknown"	"YJR105W"	"chrX:622770-622780:+"
"7931"	17.1677726342034	8058	10.5319547081441	"unknown"	"YJR104C"	"chrX:622891-622933:-"
"7932"	9.68035805806583	7644	8.6939215599154	"unknown"	"YJR105W"	"chrX:623003:+"
"7933"	1847.2353583152	7645	1847.2353583152	"unknown"	"YJR105W"	"chrX:623114-623172:+"
"7934"	3.0062448001348	8059	1.47652825501506	"unknown"	""	"chrX:623203:-"
"7935"	37.6660012447893	8060	35.7794464866689	"unknown"	""	"chrX:623329-623368:-"
"7936"	10.0768801139174	8061	9.97823646410231	"unknown"	""	"chrX:623527:-"
"7937"	13.1455984054072	7646	10.1256825731883	"unknown"	"YJR105W"	"chrX:623537-623579:+"
"7938"	84.4642853183807	8062	79.4751057844652	"unknown"	""	"chrX:624191-624276:-"
"7939"	203.609325809802	7647	197.341229115938	"unknown"	"YJR106W"	"chrX:624277-624434:+"
"7940"	8.33254399677286	7648	7.25262577103282	"unknown"	"YJR107W"	"chrX:626775-626782:+"
"7941"	105.041427843052	8063	105.041427843052	"unknown"	""	"chrX:628296-628333:-"
"7942"	99.0929504306752	7649	95.8159925458623	"unknown"	"YJR108W"	"chrX:628456-628518:+"
"7943"	10.7884355558655	7650	5.80292373346051	"unknown"	""	"chrX:628730-628773:+"
"7944"	1.88206605405019	8064	1.39786580837706	"unknown"	"YJR109C"	"chrX:630360:-"
"7945"	1.91194991356484	8065	1.39786580837706	"unknown"	"YJR109C"	"chrX:630606:-"
"7946"	8.14200150268703	7651	6.96909789597806	"unknown"	""	"chrX:632391:+"
"7947"	892.250356466596	8066	890.375975726514	"unknown"	"YJR109C"	"chrX:632560-632627:-"
"7948"	146.147726316289	7652	141.539500703962	"unknown"	"YJR110W"	"chrX:633059-633130:+"
"7949"	47.4295585509314	7280	45.9530039960979	"unknown"	"YJL201W"	"chrX:63319-63341:+"
"7950"	8.23794456977564	8067	6.23577836187899	"unknown"	""	"chrX:633260:-"
"7951"	2.77990113615013	8068	1.39786580837706	"unknown"	"YJR111C"	"chrX:636345:-"
"7952"	242.856787406027	8069	241.374263384591	"unknown"	"YJR111C"	"chrX:636403-636476:-"
"7953"	166.348752673136	7653	165.069888596746	"unknown"	"YJR112W"	"chrX:636605-636641:+"
"7954"	3.27625016032158	8070	1.47965474722565	"unknown"	"YJR111C"	"chrX:636666:-"
"7955"	318.053375776676	7654	315.374858368069	"unknown"	"YJR112W-A"	"chrX:637352-637416:+"
"7956"	325.999850220572	8071	322.198111176801	"unknown"	"YJR113C"	"chrX:638597-638667:-"
"7957"	1.22313258232993	7655	1.22313258232993	"unknown"	""	"chrX:639022:+"
"7958"	886.827138900232	7656	882.095388694542	"unknown"	"YJR115W"	"chrX:639575-639711:+"
"7959"	3.4864851073827	7657	3.25666105696895	"unknown"	"YJR115W"	"chrX:639827:+"
"7960"	2.04716126606781	8072	1.0483993562828	"unknown"	""	"chrX:639851:-"
"7961"	3.87954413473107	8073	1.1357909653962	"unknown"	""	"chrX:640009:-"
"7962"	217.706210381601	7658	210.019328490816	"unknown"	"YJR116W"	"chrX:640248-640429:+"
"7963"	3.44525347609758	8074	2.35892354772613	"unknown"	""	"chrX:640496:-"
"7964"	4.99807590916724	7659	2.9102160252955	"unknown"	"YJR116W"	"chrX:640637:+"
"7965"	6.61614821049293	8075	4.24422311451853	"unknown"	""	"chrX:641338:-"
"7966"	750.427526471576	7660	748.037860010194	"unknown"	"YJR117W"	"chrX:641508-641577:+"
"7967"	939.681051520524	8076	938.876698469057	"unknown"	"YJR118C"	"chrX:643703-643760:-"
"7968"	1.57300580423137	7281	1.07247073528996	"unknown"	"YJL201W"	"chrX:64495:+"
"7969"	148.516185104618	8077	138.78864881971	"unknown"	"YJR119C"	"chrX:646081-646158:-"
"7970"	9672.78398965741	7661	9668.04598557111	"unknown"	"YJR121W"	"chrX:646947-647043:+"
"7971"	46.7666474499985	7662	44.9276298787324	"unknown"	"YJR121W"	"chrX:647149-647190:+"
"7972"	37.7651173222211	8078	37.7651173222211	"unknown"	""	"chrX:647187-647191:-"
"7973"	2.77880818212224	7663	1.57259903442419	"unknown"	"YJR121W"	"chrX:647305:+"
"7974"	3.25700759697789	8079	1.57416480718449	"unknown"	""	"chrX:647318:-"
"7975"	23.4318801870726	7664	22.0713580021353	"unknown"	"YJR121W"	"chrX:647376-647446:+"
"7976"	7.73397294757407	7665	5.70550302183365	"unknown"	"YJR121W"	"chrX:647688-647737:+"
"7977"	3.1824637726248	8080	1.39786580837706	"unknown"	""	"chrX:647867:-"
"7978"	8.39655620088442	7666	6.64124683270883	"unknown"	"YJR121W"	"chrX:647983-647984:+"
"7979"	3.84452546936916	7667	2.07656756665835	"unknown"	"YJR121W"	"chrX:648118-648140:+"
"7980"	9.54131161539154	7668	7.25349602448306	"unknown"	"YJR121W"	"chrX:648311-648352:+"
"7981"	3.46078045194534	7669	1.39786580837706	"unknown"	"YJR121W"	"chrX:648436:+"
"7982"	1.55020090601501	7670	1.0483993562828	"unknown"	"YJR121W"	"chrX:648492:+"
"7983"	1.43950025078793	7671	1.0483993562828	"unknown"	"YJR121W"	"chrX:648580:+"
"7984"	3.38936777037593	7282	1.39786580837706	"unknown"	"YJL201W"	"chrX:64892:+"
"7985"	98.7673468241365	7672	97.3748311285773	"unknown"	"YJR122W"	"chrX:649260-649328:+"
"7986"	4618.82443360062	7673	4617.73727824324	"unknown"	"YJR123W"	"chrX:651387-651459:+"
"7987"	8.80868279774871	8081	5.571232087601	"unknown"	""	"chrX:651654-651703:-"
"7988"	10.0094603026155	8082	8.83615761910006	"unknown"	""	"chrX:651781-651793:-"
"7989"	1.43950025078793	7674	1.0483993562828	"unknown"	"YJR123W"	"chrX:651867:+"
"7990"	20.6910342013639	8083	18.4124696971842	"unknown"	"YJR124C"	"chrX:653815-653862:-"
"7991"	4.2966293234492	7675	2.254928933484	"unknown"	""	"chrX:655310-655327:+"
"7992"	1011.29195240515	8084	1009.27306234549	"unknown"	"YJR125C"	"chrX:655569-655628:-"
"7993"	809.560354293788	8085	807.391852325214	"unknown"	"YJR126C"	"chrX:658225-658296:-"
"7994"	13.5972243406106	8086	12.9067187919053	"unknown"	"YJR127C"	"chrX:659816:-"
"7995"	2.40589805534787	8087	1.18372379778052	"unknown"	"YJR127C"	"chrX:661853:-"
"7996"	20.767182293238	8088	17.1162028937256	"unknown"	"YJR127C"	"chrX:662381-662425:-"
"7997"	11.5406821483768	7736	10.099120535443	"unknown"	"YJL200C"	"chrX:66326:-"
"7998"	74.0036969610595	7676	74.0036969610595	"unknown"	""	"chrX:663337:+"
"7999"	51.7722236228362	8089	49.337070069143	"unknown"	"YJR129C"	"chrX:664615-664670:-"
"8000"	294.750933423762	8090	291.562914966092	"unknown"	"YJR130C"	"chrX:666743-666812:-"
"8001"	1.34433030572792	7677	1.0483993562828	"unknown"	"YJR131W"	"chrX:666925:+"
"8002"	190.555695873158	7678	187.62740576012	"unknown"	"YJR131W"	"chrX:667180-667235:+"
"8003"	29.6517893173784	7679	28.2278260907441	"unknown"	"YJR132W"	"chrX:669052-669075:+"
"8004"	5.23479586002623	7737	3.65908618216707	"unknown"	"YJL200C"	"chrX:67047:-"
"8005"	1.29340745288551	8091	1.02816821037555	"unknown"	""	"chrX:672301:-"
"8006"	553.236221352191	7680	549.106551723678	"unknown"	"YJR133W"	"chrX:672432-672578:+"
"8007"	2.61821807151679	7681	1.28521026296944	"unknown"	""	"chrX:675373:+"
"8008"	195.254393739841	8092	190.814294808259	"unknown"	"YJR134C"	"chrX:675467-675534:-"
"8009"	104.243297974364	8093	101.656863219846	"unknown"	"YJR135C"	"chrX:676377-676444:-"
"8010"	140.815248580573	7682	137.835200101629	"unknown"	"YJR135W-A"	"chrX:676515-676556:+"
"8011"	143.208615964274	7738	138.588734280824	"unknown"	"YJL200C"	"chrX:67801-67847:-"
"8012"	59.7937390941254	8094	56.292401269972	"unknown"	"YJR136C"	"chrX:678305-678360:-"
"8013"	1.43272548683644	7683	1.02816821037555	"unknown"	""	"chrX:678450:+"
"8014"	36.9998238200777	7283	30.5382449254011	"unknown"	""	"chrX:68278-68302:+"
"8015"	272.959212188385	8095	270.453323129959	"unknown"	"YJR137C"	"chrX:682914-682960:-"
"8016"	140.353333912921	7684	139.928888420212	"unknown"	""	"chrX:683502-683568:+"
"8017"	9.25474130828462	8096	7.384645551655	"unknown"	""	"chrX:683579-683653:-"
"8018"	2.58741016921351	7685	1.79929436815722	"unknown"	""	"chrX:683630:+"
"8019"	9.7841385345901	8097	8.66354592471417	"unknown"	""	"chrX:683818-683838:-"
"8020"	42.5583514507516	7686	42.4271710501529	"unknown"	"YJR138W"	"chrX:684119-684132:+"
"8021"	54.9517032150015	7687	54.9517032150015	"unknown"	""	"chrX:690069-690078:+"
"8022"	337.480661925314	8098	328.081605489442	"unknown"	"YJR139C"	"chrX:690139-690237:-"
"8023"	16.7233152327501	8099	10.9344748922829	"unknown"	"YJR140C"	"chrX:695341-695374:-"
"8024"	354.106204625068	7688	350.873251850038	"unknown"	"YJR141W"	"chrX:695453-695515:+"
"8025"	5.6006285346526	8100	2.98889671106374	"unknown"	"YJR140C"	"chrX:695557:-"
"8026"	267.643852783959	7689	262.002940223748	"unknown"	"YJR142W"	"chrX:696687-696741:+"
"8027"	209.744436221921	7739	204.855513852781	"unknown"	""	"chrX:69718-69832:-"
"8028"	1.02816821037555	7690	1.02816821037555	"unknown"	"YJR142W"	"chrX:697286:+"
"8029"	140.042990756231	8101	139.422291361355	"unknown"	"YJR143C"	"chrX:700237-700296:-"
"8030"	1236.65865505369	7691	1236.65865505369	"unknown"	"YJR144W"	"chrX:700411-700467:+"
"8031"	3.59099909650501	8102	1.08508014796547	"unknown"	"YJR143C"	"chrX:700539:-"
"8032"	179.007817512502	7740	176.456912079996	"unknown"	""	"chrX:70184-70228:-"
"8033"	3.76085632349381	7692	1.22313258232993	"unknown"	""	"chrX:702135:+"
"8034"	36.0900252315997	8103	36.0900252315997	"unknown"	"YJR145C"	"chrX:702372:-"
"8035"	121.073557524183	8104	118.383218354015	"unknown"	"YJR145C"	"chrX:702663-702709:-"
"8036"	60.9790816152931	7693	59.8741690086791	"unknown"	"YJR147W"	"chrX:703675-703741:+"
"8037"	152.488059316254	7284	148.529177450579	"unknown"	"YJL198W"	"chrX:70413-70478:+"
"8038"	2.31359446673923	7694	1.0483993562828	"unknown"	"YJR147W"	"chrX:704468:+"
"8039"	147.927063881612	8105	143.640867642859	"unknown"	""	"chrX:704569-704699:-"
"8040"	19.8089197123195	8106	17.4578457735786	"unknown"	""	"chrX:704812-704831:-"
"8041"	3683.45439665178	7695	3673.2139595279	"unknown"	"YJR148W"	"chrX:705121-705348:+"
"8042"	2.49548480356434	7696	1.59010735155468	"unknown"	"YJR148W"	"chrX:705414:+"
"8043"	6.14946037850273	8107	3.90620865367643	"unknown"	""	"chrX:705571:-"
"8044"	1.52829123644504	7697	1.02221186885658	"unknown"	"YJR148W"	"chrX:705913:+"
"8045"	4.05478340120655	7698	1.7036864480943	"unknown"	"YJR148W"	"chrX:706038:+"
"8046"	410.42028159228	7699	405.169563111575	"unknown"	"YJR149W"	"chrX:706727-706829:+"
"8047"	18.2284234552781	7700	16.7136553229484	"unknown"	""	"chrX:708477-708496:+"
"8048"	2.7017338222905	7701	2.05633642075111	"unknown"	""	"chrX:708939:+"
"8049"	1.86394574349725	7702	1.0483993562828	"unknown"	""	"chrX:710574:+"
"8050"	7.74816229901585	8108	6.9590131004955	"unknown"	""	"chrX:716209-716211:-"
"8051"	14.9674894384468	8109	13.8044671371175	"unknown"	""	"chrX:716956-716964:-"
"8052"	53.1352215077833	7703	49.4234331554516	"unknown"	""	"chrX:717573-717602:+"
"8053"	1643.89850000691	7704	1640.62171391604	"unknown"	"YJR152W"	"chrX:718900-719030:+"
"8054"	3.29688689108993	8110	2.04442373771316	"unknown"	""	"chrX:719041:-"
"8055"	10.6424588825334	7705	10.2607621021713	"unknown"	"YJR152W"	"chrX:719083-719112:+"
"8056"	94.4477077660591	8111	93.6649107136063	"unknown"	""	"chrX:719131-719191:-"
"8057"	5.51917872649891	7706	4.62172632386344	"unknown"	"YJR152W"	"chrX:719225-719234:+"
"8058"	1.0483993562828	7707	1.0483993562828	"unknown"	"YJR152W"	"chrX:719400:+"
"8059"	5.76379524452896	7708	3.84413097303692	"unknown"	"YJR152W"	"chrX:719513-719588:+"
"8060"	9.05994026702468	7709	8.0377283981681	"unknown"	"YJR152W"	"chrX:719646-719681:+"
"8061"	1.79131317163539	7710	1.0483993562828	"unknown"	"YJR152W"	"chrX:719810:+"
"8062"	5.27211100126276	7711	3.86820235204408	"unknown"	"YJR152W"	"chrX:719872-719906:+"
"8063"	11.6723811506357	7712	9.99481051894752	"unknown"	"YJR152W"	"chrX:720023-720046:+"
"8064"	1.0483993562828	7713	1.0483993562828	"unknown"	"YJR152W"	"chrX:720368:+"
"8065"	3.66543951248183	8112	1.07247073528996	"unknown"	""	"chrX:722869:-"
"8066"	3.00105439640513	7714	1.07247073528996	"unknown"	"YJR153W"	"chrX:723014:+"
"8067"	1.86535557108378	8113	1.44298440658578	"unknown"	""	"chrX:723028:-"
"8068"	19.9445279194101	8114	18.5892724597956	"unknown"	""	"chrX:723561-723569:-"
"8069"	1.93354566238521	7715	1.02816821037555	"unknown"	""	"chrX:723718:+"
"8070"	1.42458785348421	7716	1.02816821037555	"unknown"	""	"chrX:724341:+"
"8071"	2.18976055245703	7717	1.0483993562828	"unknown"	""	"chrX:724678:+"
"8072"	7.50367508644362	8115	3.68844656298957	"unknown"	""	"chrX:724706-724712:-"
"8073"	2.87738514482711	7718	1.57416480718449	"unknown"	"YJR154W"	"chrX:724912:+"
"8074"	17.4825669934376	8116	15.622075336551	"unknown"	""	"chrX:730611:-"
"8075"	1.61367796319824	7719	1.28521026296944	"unknown"	""	"chrX:732145:+"
"8076"	5.49836546228834	8117	5.04404907612986	"unknown"	""	"chrX:732260:-"
"8077"	17.4321325983418	7285	11.3650299921894	"unknown"	"YJL197W"	"chrX:73374-73442:+"
"8078"	11.049969519444	8118	11.049969519444	"unknown"	"YIL173W"	"chrX:741865:-"
"8079"	2.05445827917585	7720	1.02816821037555	"unknown"	""	"chrX:742014:+"
"8080"	21.7781681329035	8119	17.6616612055345	"unknown"	""	"chrX:742693-742714:-"
"8081"	1.52138645945077	7721	1.02816821037555	"unknown"	""	"chrX:742898:+"
"8082"	3.0172545904081	7741	1.57259903442419	"unknown"	"YJL196C"	"chrX:77808:-"
"8083"	9.6285768375056	7286	8.48996118689099	"unknown"	""	"chrX:78236:+"
"8084"	2.54025496923308	7287	1.22313258232993	"unknown"	""	"chrX:78320:+"
"8085"	853.575517981848	7742	851.737958976002	"unknown"	"YJL196C"	"chrX:78426-78498:-"
"8086"	33.7941798843841	7743	28.7547517567032	"unknown"	"YJL196C"	"chrX:78620-78684:-"
"8087"	37.4244155265858	7288	33.6590710264268	"unknown"	"YJL194W"	"chrX:78904-78944:+"
"8088"	6.08653919560779	7289	4.22496293523514	"unknown"	"YJL194W"	"chrX:80058:+"
"8089"	55.7634130047162	7290	55.7634130047162	"unknown"	"YJL193W"	"chrX:80990-81008:+"
"8090"	3.89686613265251	7744	1.3810110974106	"unknown"	""	"chrX:81117:-"
"8091"	14.8936049388437	7745	14.1052765538094	"unknown"	""	"chrX:82300-82328:-"
"8092"	15.0338081180857	7746	14.16014198785	"unknown"	"YJL192C"	"chrX:82392:-"
"8093"	461.908927728333	7747	459.277309913664	"unknown"	"YJL192C"	"chrX:83068-83132:-"
"8094"	172.414218963487	7291	169.271569011706	"unknown"	""	"chrX:83360-83441:+"
"8095"	49.484388978912	7292	49.484388978912	"unknown"	""	"chrX:83852:+"
"8096"	2.91027077156872	7748	2.27153193861272	"unknown"	""	"chrX:83977:-"
"8097"	4.09055144729829	7749	3.3830528240419	"unknown"	""	"chrX:84133:-"
"8098"	7.93919622537594	7293	6.04759024367024	"unknown"	""	"chrX:84889:+"
"8099"	305.453225446397	7750	303.567823198868	"unknown"	"YJL190C"	"chrX:84961-85040:-"
"8100"	31.6423854042084	7294	29.9456108987042	"unknown"	"YJL189W"	"chrX:85532-85554:+"
"8101"	27.3117740632589	7295	27.3117740632589	"unknown"	"YJL189W"	"chrX:85972:+"
"8102"	3.25367015460764	7296	1.36294915847544	"unknown"	""	"chrX:88811:+"
"8103"	212.527094159661	7751	202.921428513264	"unknown"	"YJL187C"	"chrX:88923-89098:-"
"8104"	435.950257127856	7297	433.145724672152	"unknown"	"YJL186W"	"chrX:89704-89782:+"
"8105"	4.45278772944015	7752	2.93508533355342	"unknown"	""	"chrX:89970:-"
"8106"	159.606616468438	7298	159.606616468438	"unknown"	"YJL186W"	"chrX:91119:+"
"8107"	2.50713592107241	7753	1.22313258232993	"unknown"	""	"chrX:91225:-"
"8108"	3.01103707360584	7299	1.07247073528996	"unknown"	""	"chrX:92602:+"
"8109"	309.150314772858	7754	304.063626706744	"unknown"	"YJL185C"	"chrX:92635-92687:-"
"8110"	31.9590119423699	7755	31.9590119423699	"unknown"	"YJL185C"	"chrX:92855-92864:-"
"8111"	763.67376544465	7300	762.852674758788	"unknown"	"YJL184W"	"chrX:93039-93095:+"
"8112"	319.402766304367	7301	315.060316682351	"unknown"	"YJL183W"	"chrX:93622-93704:+"
"8113"	20.6239292175253	7302	12.7220492093572	"unknown"	"YJL181W"	"chrX:95255-95293:+"
"8114"	241.387575214629	7756	239.183042658855	"unknown"	"YJL180C"	"chrX:98212-98274:-"
"8115"	542.839137505852	7303	541.241402295693	"unknown"	"YJL179W"	"chrX:98342-98401:+"
"8116"	9.47184121858863	7757	8.59817508835297	"unknown"	"YJL180C"	"chrX:98495:-"
"8117"	2.48208490139421	7758	1.28521026296944	"unknown"	"YJL180C"	"chrX:98598:-"
